canonical_url,query_text,colonia,tipo,recamaras_min,precio_max,stage,tier,score_realism,score_intent,score_volume,score_differentiation,score_total,founder_decision
/marketplace?colonia=roma-sur&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Sur hasta $20M,roma-sur,depto,1,20000000,,3,20,30,10,5,65,
/marketplace?colonia=roma-sur&precio_max=30000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Sur hasta $30M,roma-sur,depto,1,30000000,,3,20,30,10,5,65,
/marketplace?colonia=polanco&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Polanco,polanco,,1,,en_construccion,1,17,23,20,5,65,
/marketplace?colonia=lomas-chapultepec&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Lomas de Chapultepec,lomas-chapultepec,,1,,en_construccion,1,17,23,20,5,65,
/marketplace?colonia=pedregal&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Jardines del Pedregal,pedregal,,1,,en_construccion,1,17,23,20,5,65,
/marketplace?colonia=polanco&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Polanco hasta $3M,polanco,,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=polanco&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Polanco hasta $5M,polanco,,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Lomas de Chapultepec hasta $3M,lomas-chapultepec,,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Lomas de Chapultepec hasta $5M,lomas-chapultepec,,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Lomas de Chapultepec hasta $8M,lomas-chapultepec,,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Jardines del Pedregal hasta $3M,pedregal,,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Jardines del Pedregal hasta $5M,pedregal,,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Jardines del Pedregal hasta $8M,pedregal,,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Jardines del Pedregal hasta $12M,pedregal,,4,12000000,,1,10,30,19,5,64,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=3,Departamentos 3 recámaras en Condesa hasta $3M,condesa,,3,3000000,,2,10,30,19,5,64,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=3,Departamentos 3 recámaras en Santa Fe hasta $3M,santa-fe,,3,3000000,,2,10,30,19,5,64,
/marketplace?colonia=doctores&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Doctores hasta $3M,doctores,,1,3000000,,4,25,30,4,5,64,
/marketplace?colonia=doctores&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Doctores hasta $5M,doctores,,1,5000000,,4,25,30,4,5,64,
/marketplace?colonia=doctores&precio_max=8000000&recamaras_min=2,Departamentos 2 recámaras en Doctores hasta $8M,doctores,,2,8000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=12000000&recamaras_min=2,Departamentos 2 recámaras en Doctores hasta $12M,doctores,,2,12000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=15000000&recamaras_min=2,Departamentos 2 recámaras en Doctores hasta $15M,doctores,,2,15000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=20000000&recamaras_min=2,Departamentos 2 recámaras en Doctores hasta $20M,doctores,,2,20000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=30000000&recamaras_min=2,Departamentos 2 recámaras en Doctores hasta $30M,doctores,,2,30000000,,4,20,30,9,5,64,
/marketplace?colonia=polanco&precio_max=3000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Polanco hasta $3M,polanco,depto,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=polanco&precio_max=5000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Polanco hasta $5M,polanco,depto,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=3000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Lomas de Chapultepec hasta $3M,lomas-chapultepec,depto,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=5000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Lomas de Chapultepec hasta $5M,lomas-chapultepec,depto,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=8000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Lomas de Chapultepec hasta $8M,lomas-chapultepec,depto,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=3000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Lomas de Chapultepec hasta $3M,lomas-chapultepec,casa,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=5000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Lomas de Chapultepec hasta $5M,lomas-chapultepec,casa,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=lomas-chapultepec&precio_max=8000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Lomas de Chapultepec hasta $8M,lomas-chapultepec,casa,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=3000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Jardines del Pedregal hasta $3M,pedregal,depto,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=5000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Jardines del Pedregal hasta $5M,pedregal,depto,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=8000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Jardines del Pedregal hasta $8M,pedregal,depto,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=12000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Jardines del Pedregal hasta $12M,pedregal,depto,4,12000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=3000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Jardines del Pedregal hasta $3M,pedregal,casa,4,3000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=5000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Jardines del Pedregal hasta $5M,pedregal,casa,4,5000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=8000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Jardines del Pedregal hasta $8M,pedregal,casa,4,8000000,,1,10,30,19,5,64,
/marketplace?colonia=pedregal&precio_max=12000000&recamaras_min=4&tipo=casa,Casas 4 recámaras en Jardines del Pedregal hasta $12M,pedregal,casa,4,12000000,,1,10,30,19,5,64,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=3&tipo=depto,Departamentos 3 recámaras en Condesa hasta $3M,condesa,depto,3,3000000,,2,10,30,19,5,64,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=3&tipo=loft,Lofts 3 recámaras en Condesa hasta $3M,condesa,loft,3,3000000,,2,10,30,19,5,64,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=3&tipo=depto,Departamentos 3 recámaras en Santa Fe hasta $3M,santa-fe,depto,3,3000000,,2,10,30,19,5,64,
/marketplace?colonia=doctores&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Doctores hasta $3M,doctores,depto,1,3000000,,4,25,30,4,5,64,
/marketplace?colonia=doctores&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Doctores hasta $5M,doctores,depto,1,5000000,,4,25,30,4,5,64,
/marketplace?colonia=doctores&precio_max=8000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Doctores hasta $8M,doctores,depto,2,8000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=12000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Doctores hasta $12M,doctores,depto,2,12000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=15000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Doctores hasta $15M,doctores,depto,2,15000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=20000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Doctores hasta $20M,doctores,depto,2,20000000,,4,20,30,9,5,64,
/marketplace?colonia=doctores&precio_max=30000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Doctores hasta $30M,doctores,depto,2,30000000,,4,20,30,9,5,64,
/marketplace?colonia=roma-norte,Departamentos en Roma Norte,roma-norte,,,,,2,25,15,18,5,63,
/marketplace?colonia=condesa,Departamentos en Condesa,condesa,,,,,2,25,15,18,5,63,
/marketplace?colonia=coyoacan-centro,Departamentos en Coyoacán Centro,coyoacan-centro,,,,,2,25,15,18,5,63,
/marketplace?colonia=santa-fe,Departamentos en Santa Fe,santa-fe,,,,,2,25,15,18,5,63,
/marketplace?colonia=napoles,Departamentos en Nápoles,napoles,,,,,2,25,15,18,5,63,
/marketplace?colonia=juarez&recamaras_min=1,Departamentos 1 recámaras en Juárez,juarez,,1,,,3,25,23,10,5,63,
/marketplace?colonia=cuauhtemoc&recamaras_min=1,Departamentos 1 recámaras en Cuauhtémoc,cuauhtemoc,,1,,,3,25,23,10,5,63,
/marketplace?colonia=del-valle-centro&recamaras_min=1,Departamentos 1 recámaras en Del Valle Centro,del-valle-centro,,1,,,3,25,23,10,5,63,
/marketplace?colonia=narvarte&recamaras_min=1,Departamentos 1 recámaras en Narvarte Poniente,narvarte,,1,,,3,25,23,10,5,63,
/marketplace?colonia=escandon&recamaras_min=1,Departamentos 1 recámaras en Escandón,escandon,,1,,,3,25,23,10,5,63,
/marketplace?colonia=anzures&recamaras_min=1,Departamentos 1 recámaras en Anzures,anzures,,1,,,3,25,23,10,5,63,
/marketplace?colonia=roma-sur&recamaras_min=1,Departamentos 1 recámaras en Roma Sur,roma-sur,,1,,,3,25,23,10,5,63,
/marketplace?colonia=roma-norte&stage=en_construccion,Departamentos en Roma Norte,roma-norte,,,,en_construccion,2,25,15,18,5,63,
/marketplace?colonia=condesa&stage=en_construccion,Departamentos en Condesa,condesa,,,,en_construccion,2,25,15,18,5,63,
/marketplace?colonia=coyoacan-centro&stage=en_construccion,Departamentos en Coyoacán Centro,coyoacan-centro,,,,en_construccion,2,25,15,18,5,63,
/marketplace?colonia=santa-fe&stage=en_construccion,Departamentos en Santa Fe,santa-fe,,,,en_construccion,2,25,15,18,5,63,
/marketplace?colonia=napoles&stage=en_construccion,Departamentos en Nápoles,napoles,,,,en_construccion,2,25,15,18,5,63,
/marketplace?colonia=juarez&stage=entrega_inmediata,Departamentos en Juárez entrega inmediata,juarez,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=cuauhtemoc&stage=entrega_inmediata,Departamentos en Cuauhtémoc entrega inmediata,cuauhtemoc,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=del-valle-centro&stage=entrega_inmediata,Departamentos en Del Valle Centro entrega inmediata,del-valle-centro,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=narvarte&stage=entrega_inmediata,Departamentos en Narvarte Poniente entrega inmediata,narvarte,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=escandon&stage=entrega_inmediata,Departamentos en Escandón entrega inmediata,escandon,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=anzures&stage=entrega_inmediata,Departamentos en Anzures entrega inmediata,anzures,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=roma-sur&stage=entrega_inmediata,Departamentos en Roma Sur entrega inmediata,roma-sur,,,,entrega_inmediata,3,25,18,12,8,63,
/marketplace?colonia=juarez&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Juárez,juarez,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=cuauhtemoc&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Cuauhtémoc,cuauhtemoc,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=del-valle-centro&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Del Valle Centro,del-valle-centro,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=narvarte&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Narvarte Poniente,narvarte,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=escandon&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Escandón,escandon,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=anzures&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Anzures,anzures,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=roma-sur&recamaras_min=1&stage=en_construccion,Departamentos 1 recámaras en Roma Sur,roma-sur,,1,,en_construccion,3,25,23,10,5,63,
/marketplace?colonia=doctores&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Doctores preventa,doctores,,3,,preventa,4,13,28,7,15,63,
/marketplace?colonia=doctores&recamaras_min=1&stage=entrega_inmediata,Departamentos 1 recámaras en Doctores entrega inmediata,doctores,,1,,entrega_inmediata,4,25,26,4,8,63,
/marketplace?colonia=doctores&recamaras_min=2,Departamentos 2 recámaras en Doctores,doctores,,2,,,4,25,23,9,5,62,
/marketplace?colonia=doctores&recamaras_min=2&stage=en_construccion,Departamentos 2 recámaras en Doctores,doctores,,2,,en_construccion,4,25,23,9,5,62,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $3M,condesa,,1,3000000,,2,10,30,16,5,61,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $3M,santa-fe,,1,3000000,,2,10,30,16,5,61,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $3M,condesa,depto,1,3000000,,2,10,30,16,5,61,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $3M,condesa,loft,1,3000000,,2,10,30,16,5,61,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $3M,santa-fe,depto,1,3000000,,2,10,30,16,5,61,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $3M,condesa,,4,3000000,,2,10,30,15,5,60,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $3M,santa-fe,,4,3000000,,2,10,30,15,5,60,
/marketplace?colonia=polanco&precio_max=3000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $3M,polanco,casa,2,3000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=5000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $5M,polanco,casa,2,5000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=8000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $8M,polanco,casa,2,8000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=12000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $12M,polanco,casa,2,12000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=15000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $15M,polanco,casa,2,15000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=20000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $20M,polanco,casa,2,20000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=30000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Polanco hasta $30M,polanco,casa,2,30000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=3000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $3M,polanco,loft,2,3000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=5000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $5M,polanco,loft,2,5000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=8000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $8M,polanco,loft,2,8000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=12000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $12M,polanco,loft,2,12000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=15000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $15M,polanco,loft,2,15000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=20000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $20M,polanco,loft,2,20000000,,1,0,30,25,5,60,
/marketplace?colonia=polanco&precio_max=30000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Polanco hasta $30M,polanco,loft,2,30000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=3000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $3M,lomas-chapultepec,loft,2,3000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=5000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $5M,lomas-chapultepec,loft,2,5000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=8000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $8M,lomas-chapultepec,loft,2,8000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=12000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $12M,lomas-chapultepec,loft,2,12000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=15000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $15M,lomas-chapultepec,loft,2,15000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=20000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $20M,lomas-chapultepec,loft,2,20000000,,1,0,30,25,5,60,
/marketplace?colonia=lomas-chapultepec&precio_max=30000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Lomas de Chapultepec hasta $30M,lomas-chapultepec,loft,2,30000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=3000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $3M,pedregal,loft,2,3000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=5000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $5M,pedregal,loft,2,5000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=8000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $8M,pedregal,loft,2,8000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=12000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $12M,pedregal,loft,2,12000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=15000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $15M,pedregal,loft,2,15000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=20000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $20M,pedregal,loft,2,20000000,,1,0,30,25,5,60,
/marketplace?colonia=pedregal&precio_max=30000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Jardines del Pedregal hasta $30M,pedregal,loft,2,30000000,,1,0,30,25,5,60,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Condesa hasta $3M,condesa,depto,4,3000000,,2,10,30,15,5,60,
/marketplace?colonia=condesa&precio_max=3000000&recamaras_min=4&tipo=loft,Lofts 4 recámaras en Condesa hasta $3M,condesa,loft,4,3000000,,2,10,30,15,5,60,
/marketplace?colonia=santa-fe&precio_max=3000000&recamaras_min=4&tipo=depto,Departamentos 4 recámaras en Santa Fe hasta $3M,santa-fe,depto,4,3000000,,2,10,30,15,5,60,
/marketplace?colonia=juarez&tipo=depto,Departamentos en Juárez,juarez,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=juarez&tipo=loft,Lofts en Juárez,juarez,loft,,,,3,25,17,12,5,59,
/marketplace?colonia=cuauhtemoc&tipo=depto,Departamentos en Cuauhtémoc,cuauhtemoc,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=cuauhtemoc&tipo=loft,Lofts en Cuauhtémoc,cuauhtemoc,loft,,,,3,25,17,12,5,59,
/marketplace?colonia=del-valle-centro&tipo=depto,Departamentos en Del Valle Centro,del-valle-centro,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=narvarte&tipo=depto,Departamentos en Narvarte Poniente,narvarte,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=escandon&tipo=depto,Departamentos en Escandón,escandon,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=anzures&tipo=depto,Departamentos en Anzures,anzures,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=roma-sur&tipo=depto,Departamentos en Roma Sur,roma-sur,depto,,,,3,25,17,12,5,59,
/marketplace?colonia=juarez&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Juárez hasta $3M,juarez,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=juarez&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Juárez hasta $5M,juarez,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=juarez&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Juárez hasta $8M,juarez,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=juarez&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Juárez hasta $12M,juarez,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=juarez&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Juárez hasta $15M,juarez,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=cuauhtemoc&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Cuauhtémoc hasta $3M,cuauhtemoc,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=cuauhtemoc&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Cuauhtémoc hasta $5M,cuauhtemoc,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=cuauhtemoc&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Cuauhtémoc hasta $8M,cuauhtemoc,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=cuauhtemoc&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Cuauhtémoc hasta $12M,cuauhtemoc,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=cuauhtemoc&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Cuauhtémoc hasta $15M,cuauhtemoc,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $3M,del-valle-centro,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $5M,del-valle-centro,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $8M,del-valle-centro,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $12M,del-valle-centro,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $15M,del-valle-centro,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=del-valle-centro&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Del Valle Centro hasta $20M,del-valle-centro,,4,20000000,,3,15,30,9,5,59,
/marketplace?colonia=narvarte&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Narvarte Poniente hasta $3M,narvarte,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=narvarte&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Narvarte Poniente hasta $5M,narvarte,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=narvarte&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Narvarte Poniente hasta $8M,narvarte,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=narvarte&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Narvarte Poniente hasta $12M,narvarte,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=narvarte&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Narvarte Poniente hasta $15M,narvarte,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=escandon&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Escandón hasta $3M,escandon,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=escandon&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Escandón hasta $5M,escandon,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=escandon&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Escandón hasta $8M,escandon,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=escandon&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Escandón hasta $12M,escandon,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=escandon&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Escandón hasta $15M,escandon,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $3M,anzures,,4,3000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $5M,anzures,,4,5000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $8M,anzures,,4,8000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $12M,anzures,,4,12000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $15M,anzures,,4,15000000,,3,15,30,9,5,59,
/marketplace?colonia=anzures&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Anzures hasta $20M,anzures,,4,20000000,,3,15,30,9,5,59,
